content,appName
"Aku suka Go-Jek karena driver nya ramah² dan pertama kali pakai ojek online ya Go-Jek dulu jadi banyak banget kenangan nya di Go-Jek. Semoga Go-Jek jaya selalu. Developer tolong donk Adain pilihan supermarket nya di menu Gomart, jangan cuma Alfamart sama Alfamidi saja, Adain juga Superindo, Hypermart dll kyk aplikasi sebelah ya.. please 🙏",Gojek
Good,Gojek
Lumayan,Gojek
bikin mudah kalo mau kemana aja 👍👍 semoga di tempat kecil pun / desa terjangkau sama apk nih 😁,Gojek
"Udah jarang ada promo. Biaya layanan naik dan ongkir juga naik ga masalah, tapi pelayanan dan loyalitas yang dikasih kurang.",Gojek
"Aplikasinya bagus, hanya kurirnya itu perlu pelayanan yg lebih bagus...krn dalam memanggil customer hanya namanya....kalau tidak tahu umurnya pakailah Kak, akan lebih sopan...namun kalau sudah tahu yang memesan atau menerima orang tua panggilah pak atau ibu...",Gojek
sangat membantu saat diperlukan,Gojek
Mohon maaf ka ka dreper terlalu jauh karna kantor gojek nya sekarang serakah ngikutin slot dreper dibayar goceng sama kantor begitu pun goredd karna diutamakan slot karna potongan nya buat dreper gede setiap orderan dreper dapat goceng ngga ikut slot order masuk ke order dreper sepy anyep ka jadi maafin dreper nya ya ka andaikan dreper banyak kencel,Gojek
Gopay saya sudah hampir setengah tahun belum aktif aktif kata nya dalam antrian padahal saya sudah memenuhi syarat pengguna gopay later,Gojek
Bagus sekali pelayanan nya,Gojek
Mantap,Gojek
Sangat tepat waktu,Gojek
Cepat dan aman,Gojek
Maaf admin saya tidak bisa login dan tidak ada riwayat transaksi gojek dan gopay akun gopay saya karna no HP sdh tidak aktif dan email juga belum terivikasi dan belum apgred plus tolong bantu Bagaimana bisa login gopay kalu nomor sudah rusak dan akun yang terkait nomor lama belum pernah daftar gojek hanya daftar gopay aja dulu,Gojek
Bagus Bisa membantu saat mengalami kemageran,Gojek
Ok,Gojek
"Fitur one tap sebaiknya dihapus saja, kadang kita sebagai user belum tahu jika dengan menekan tombol itu maka gojek akan langsung ter pesan. Yang awalnya hanya ingin cek promo, jadi kepesan gojek.",Gojek
Aplikasi tolol....Gopay later sudah di bayar malah di nonaktifin.Toloool.,Gojek
Sangat cocok bagi saya yg sering keluar,Gojek
Ok,Gojek
Bagusss,Gojek
"Utk link map gak bisa langsung buka ke GO-SEND,",Gojek
sangat bagus,Gojek
"mahal banget sekarang, logis ga gw beli 31rb buat ayam geprek tbtb bayarnya 54rb? loe untung berapa jek gojek?",Gojek
"lega, akhirnya bisa coba pakai, ternyata sesuai expetasi, thx 👍",Gojek
"padahal gopay pinjam udah lunas, tapi masih di tagih aja... kalian mau ngerampok apa gimana??",Gojek
Good,Gojek
Membantu sekali,Gojek
Ok,Gojek
Is the best,Gojek
Kadang Abang Abang Go-Jek lebih membantu dari pada orang yang kita kenal.,Gojek
diperbanyak dong voucher gofood nya🫠,Gojek
Sangat membantu,Gojek
Oke,Gojek
👍🏻,Gojek
"Oke, terima kasih",Gojek
Saya menyarankan untuk melakukan verifikasi jika ingin memesan dua ojek karna tanpa verifikasi selalu ke pesan dua ojek sedangkan saya ingin memesan satu,Gojek
Mantap,Gojek
Lama di download,Gojek
Aplikasi sangat membantu,Gojek
Gojek makin kesini makin gjls. Segitu banyak nya gojek di deket stasiun gaada yg ngambil sama sekali posisi saya lagi mau kerja buru buru. Lebih baik ojek pangkalan meskipun mahal yg penting sat set,Gojek
Sangat membantu sekali dalam bertransportasi,Gojek
Jelek,Gojek
keren,Gojek
okeh lah,Gojek
"bagussss, banyakin promonya yeahh 🤭",Gojek
Mantap,Gojek
"Ketika lupa goto pin, diminta pulihkan akun dengan ganti nomor baru. Setelah diikuti ternyata tetap diminta goto pin yg jelas2 lupa. Buat laporan, diminta transaksi 3 bulan terakhir, karena sudah lama tidak menggunakan gojek, jadi tidak bisa mengisi transaksi 3 bulan terakhir, karena selama 3 bulan terakhir tidak menggunakn gojek atau gopay. Alhasil saldo yg sempat di topup ga bisa digunakan karena ga bisa masuk akun gojek atau gopay. Udh 3 bulan masalah nya ga ada solusi",Gojek
Beli makan gak usah keluar rumah lagi,Gojek
Keren,Gojek
Oke Mantap,Gojek
goodd aplikasinya baguss,Gojek
baik,Gojek
Jelek gojek banyak ga ramah dan emosi bawa masalah,Gojek
On time 🥰,Gojek
"seperti biasa, selalu lemott klo pesan makanan",Gojek
Sudah di ferivikasi tapi belum di aktfkan menunggu terlalu lama jadi bosan nunggu bisa jalankan aplikasinya parah,Gojek
sangat membantu pas laper tengah malam,Gojek
Mantap,Gojek
"jijik bgt sama iklan gosend di aplikasi. iklan lain bikin sewajarnya, kalau udah ya diclose. iklan gosend dikasih panah sangat kecil yg gak bisa diklik bolak balik jadi kepencet terus. terpaksa harus close aplikasi tiap ada iklan gosend.. ide siapa ini? cara terburuk untuk iklan.. gak bikin orang tertarik malah bikin infill..",Gojek
Toppp,Gojek
Pelayanan dan memudahkan penggunaan aplikasi gojek,Gojek
makasihh ya admin yg selalu cepat bales dan cepat mengatasi permasalahan,Gojek
Oke,Gojek
Sangat baik,Gojek
Bagus,Gojek
sangat memuaskan saya,Gojek
Mantaf,Gojek
"Mudah dan dh langganan jga sih, gopaynya jga banyak bgt manfaatnya, banyak promo jga. dia sifatnya klo kita ngebatalin perjalanan karena jaraknya terlalu jauh nnti pas ngambil orderan selamjutnya kyk lebih mahal gitu dari sebelumnya",Gojek
Good,Gojek
Terbaik,Gojek
good job,Gojek
Bagus,Gojek
Lagi laper gofood aja,Gojek
Memuaskan,Gojek
"Tidak ada nya perlidungan akun saya disini karna, saya ditipu di aplikasi ini dengan nomor yg saya tidak tau, tolong donk lebih dijaga akun yang sudah pakai aplikasi ini lama, saya sangat kecewa",Gojek
"Kecewa banget sama gojek.. saya punya tagihan gopay pinjam baru telat sehari nerornya kejem sekali.. sudah ke ranah ancam dan sudah nyebar data padahal baru telat sehari, jatuh tempo tgl 2, tgl 3 malem sudah saya bayar. Nerornya naudzubillah dari pagi sampai sore.. kecewa banget sih, kayak aplikasi ilegal jatuhnya kalau ngancem. Pakai ancam di datengin ke rumah, ancam data akan di sebar lagi, saya di buli, dc nya keterlaluan👎🏻",Gojek
Sangat puas,Gojek
Sangat puas,Gojek
Sangat sangat bagus,Gojek
Banyak terbantu oleh gojek,Gojek
Terima kasih sudah memberikan pelayanan yang baik,Gojek
Masih di pakai di era gempuran aplikasi ojo yg ada.,Gojek
Aplikasi paling terjahat,Gojek
Trimakasih Go-Jek,Gojek
Aplikasi mantaaaapp,Gojek
Kereen sekali,Gojek
Susah di buka ada apa ?,Gojek
Membantu kami dalam transportasi,Gojek
"Setiap mesen gofood lama dapat driver nya, biaya2 segala macam jadi mahal,. Ditambah driver selalu bilang ongkos nya cuman 5000,. Terpaksa pindah ke aplikasi sebelah",Gojek
Senang sekali dan sangat membantu,Gojek
Oke,Gojek
ok,Gojek
Cepat dan mudah. Makasih,Gojek
"Kadang kadang ketemu driver gojek yang sudah terima panggilan dan setelah 5 menit membatalkannya. Ini membuat waktu saya jadi terbuang buang. Kemudian, ketemu driver gajek dengan nomor polisi kendaraan roda dua yang tidak sesuai dengan kendaraan yang sedang digunakan. Setelah ditanya kenapa nopol beda, dijawab bahwa motor sedang dibengkel.",Gojek
"apk ga jelas, udh mencet ke tujuan rumah yg di sv malah ke lokasi lain, gblk",Gojek
Sangat menolong,Gojek
"transaksi hemat kenapa bisa dibatalkan? , bikin konsumen bingung dan shock !",Gojek
Bnyak promo nya driver nya juga ramah ramah,Gojek
Top banget,Gojek
"Ubur ubur Ikan lele, pake gojek semua serba bisa lee🔥🔥🔥",Gojek
terimakasih,Gojek
Lebih memudahkan cari sarana transportasi untuk keperluan mendadak maupun kegiatan sehari². Semoga lebih menjangkau ke daerah² kecil atau kampung². Karena terkadang kita butuh ke kampung tanpa ribed bawa kendaraan sendiri,Gojek
Trimakasih,Gojek
pesen goofud udh bro kli udh ke cancel gjls,Gojek
Gojek ok dah pokok nya,Gojek
Ongkirnya skrg jrg diskon kyk dulu,Gojek
Mantab,Gojek
sangat membantu..,Gojek
Sippppp,Gojek
oke,Gojek
Pilihan utama transportasi daripada Grab 👍,Gojek
Tidak berguna,Gojek
Sangat cepat,Gojek
Sangat membantu disaat dibutuhkan,Gojek
Mantap,Gojek
Oke sekarang,Gojek
Keren,Gojek
Oke banget,Gojek
Good jobs,Gojek
"MAKIN KESINI MAKIN GAJELAS, AKUN TIBATIBA BGT DIBEKUKAN. PADAHAL TRANSAKSI KYK BIASA DAN GAPERNAH ANEH ANEH",Gojek
"Saya senang,karna saya bisa memberi masukan,dan mereka menerimanya👍🏻",Gojek
Pilihan toko saat pesan gomart ga ada jadi dapat toko yang jauh dari rumah!! Tolong pilihan toko disediakan lagi!!! Biar ga cancel order!!!,Gojek
Cepet mudah dlm mencari transportasi,Gojek
Keren,Gojek
"sudah tidak seperti dulu lagi, sungguh mengecewakan",Gojek
"Sudah makanan mahal, harus nunggu lama lagi ongkir reguler aja udh lumayan tapi lama, kenapa harus ngeluarin biaya lebih tapi gak cepet cepet banget??",Gojek
Fast raspont,Gojek
mantap pokok nya,Gojek
Sangat membantu,Gojek
"Mohon maaf GOTO, Saya sering belanja makanan dan pake gojek hampir ga pernah dapet promo. Saya pelanggan lama mas. Apa prioritasnya sama dengan pelanggan baru ? Mohon penekanannya. Apa perlu saya berganti ke aplikasi yang lain ? Mohon maaf tpi gini trus. Males juga investasi ke aplikasi ini lama kelamaan. 🙏🙏🙏",Gojek
Ok,Gojek
Trimakasih,Gojek
Manfaat,Gojek
Mantap ngebantu ibu ibu yang banyak anak ga bisa keluar buat beli sendiri,Gojek
Mantap,Gojek
"Sampe diaplikasi gojek pun ditolak verifikasih wajah , sampah sampah ,",Gojek
Mantapp👍👍,Gojek
Ramah,Gojek
Good application,Gojek
Okee,Gojek
"Mantap, keren sngat membantu",Gojek
Lengkap fitur digojek mantap,Gojek
Lancar terus,Gojek
pelayanan cepat,Gojek
Membantu kaum yang gak punya kendaraan.,Gojek
mantep josss,Gojek
mantap,Gojek
Bagus,Gojek
"Selesai aktivasi gopay tabungan by jago, otomatis saldo gopay dipindahin ke situ. Tapi pas dicek saldo tabungannya 0, dan saldo di gopay juga 0. Ini gimana ya?? Saya mau chat CS nya malah ditutup",Gojek
"hm gitula, kadang dpt gojek yg ga bnr pelayanannya, kadang ada yg baik bgt",Gojek
"Gak bisa login, karna email sudah terdaftar, Maksudnya gimana? Daftar juga gak bisa, karna email sudah terdaftar",Gojek
gojek is the best,Gojek
Keren,Gojek
Terbaik,Gojek
Mantap,Gojek
Heh aplikasi bangke Cuma telat 2 hari doang dendanya 50k Emang w minjem ke rentenir apa!!!! W pake paylater cuma 50k dendanya 50k juga gilaaa apa!!! Itu namanya pemerasan bukan denda,Gojek
nice,Gojek
Ok,Gojek
asal ada diskon mantep dah,Gojek
Terbantu,Gojek
Oke,Gojek
sangat menyenangkan,Gojek
oke,Gojek
Semoga tidak bermasalah dan bermanfaat dalam jangka panjang Aamiin,Gojek
Gojek makin gak bener masa driver bisa potong gopay tampa ada pemberitaan dulu,Gojek
"Nyaman,",Gojek
"Parah sih gopay later, denda sehari ga bayar gede banget 50k. Ini utk terakhir kali untuk pinjaman saya.",Gojek
G bisa aktifin gopay pinjam,Gojek
Terlalu lama mendapatkan driver di saat butuh banget,Gojek
Terbaik,Gojek
"UNINSTALL AJALAH YAAA,PERCUMA PAKAI APLIKASI GOJEK BERTAHUN TAHUN,PENGAJUAN PAYLATERNYA GA DI SETUJUIN TERUSSS,PINDAH AJALAH.",Gojek
"Pelayanan bagus,tepat waktu,driver dalam membawa kendaraan sangat hati,,",Gojek
KPD Go-Jek/gopay sy mau ngasih tau percuma ngasih limit gopayleter untuk belanja kalau akhir.a gak bisa dipakai masa sy mau belanja akun gopayleter sy langsung direview kan gak jelas⭐,Gojek
Biaya pantas ; driver baik sabar ramah ; cepat ; supel ; mobil bagus 👍👍👍👍👍👍👍👍👍👍👍👍 ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐ 👍👍👍👍👍👍👍👍👍👍👍👍,Gojek
Oke,Gojek
Mantap,Gojek
Drivernya top,Gojek
Bagus,Gojek
bagus,Gojek
Good,Gojek
Ok,Gojek
"Penjemputan tepat waktu,drivernya ramah",Gojek
Gojek cepat n pelayanannya baik,Gojek
Asyiik,Gojek
pelayanan driver cepat dan ramah,Gojek
Aplikasi yg bagus dan mudah digunakan sangat membantu untuk kebutuhan transportasi,Gojek
Mantap,Gojek
"Mohon penjelasannya, saya order go food dengan biaya ongkir 12.000, tapi saya tanya driver katanya cuma dapat 5000. Apakah sebegitu naifnya pihak aplikator memeras tenaga driver yang mempunyai kewajiban untuk menafkahi keluarganya dengan mempertaruhkan nyawa di jalanan? Mereka para driver manusia juga seperti anda, tolong perhatikan kesejahteraan mereka",Gojek
membantu aku agar bsa lebih cepat berpergian,Gojek
GA MAU PAKAI GOJEK LAGI UNTUK PESAN GO FOOD. SAYA MEMBAYAR DENGAN HARGA MAHAL DAN NORMAL TETAPI KETIKA SAYA TANYA DRIVER DIA HANYA MENDAPAT ONGKOS BERSIH 5 RB PERAK DARI SETIAP PENGANTARAN PADAHAL DIA KEHUJANAN SAMBIL ANTAR MAKANAN. KEMANA LARINYA UANG YG SAYA BAYAR UNTUK ONGKOS KIRIM SEMENTARA DRIVER HANYA MENDAPAT Rp 5RB. Sungguh tidak manusiawi tidak setimpal dengan perjuangan driver gojek.,Gojek
Mantap 👍🏼,Gojek
Mantap,Gojek
Apk gk jeles di suruh verifikasi muka udh delapan kali gk lolos karena cahaya kurang terus saya pakai cahaya senter sama aj gak lolos,Gojek
"Sangat Puas dgn apk ny, mudah digunakan dgn biaya terjangaku",Gojek
"lumayan tapi mohon untuk tujuan maps nya Tolong lebih di perjelas lagi, masak saya mau ke stasiun Kepanjen Malang malah tidak ada di maps gojek",Gojek
Sangat membantu sekali dengan adanya aplikasi ini,Gojek
Okey banget,Gojek
Top tepat waktu,Gojek
gojek sangat2 membatu...jos deh poko e,Gojek
Pelayanan ok,Gojek
Thankyu Go-Jek 👍,Gojek
belum pernah bikin pin suruh masukin pin,Gojek
"Karena kepencel, lgsg cancel, tp tidak bisa, padahal blm pake promo apa2",Gojek
Mantap betul,Gojek
Ok,Gojek
Promo agar ditingkatkan,Gojek
Mantap,Gojek
"Susah cari driver kalau jam ramai, padahal driver numpuk. Ini gegara CEO nya ga becus jalanin company.",Gojek
Terlalu lama kalo pagi pick upnya,Gojek
Sangat mempermudah dan sangat membantu saya aplikasi ini,Gojek
Aplikasinya membantu sekali,Gojek
Utk buka chat kenapa skrg gak bisa,Gojek
Ga tau kenapa. Tapi naik lebih dari 25% dari biasanya. Waktunya uninstal gojek,Gojek
Sangat membantu sekali,Gojek
"Tiap mau pesen gak ada yang mau ngambil, gak usah kerja kalau gak niat",Gojek
Ok,Gojek
sangatt aman di kantong pelajar,Gojek
aplikasi celeng,Gojek
Ok banget👍👍,Gojek
Sangat membantu sekali,Gojek
Ketika kami ingin bepergian dan ingin membeli jajanan gojek solusinya 👍,Gojek
Trimakasih sudah sangat membantu dalam transportasi untuk saya,Gojek
"Suka banget sama pembayaran lewat gopay, tapi lebih suka aplikasi sebelah kalo soal makanan dan driver",Gojek
waktu penjemputan selalu cepat dan drivernya ramah2...,Gojek
Semakin hemat kantong,Gojek
mantap,Gojek
Malam paman gojek mau tanya soal akun syaa driver sampai dunia skrng tidak kunjung aktif dri tahun 2014 sampai skrng tdk aktif jga,Gojek
"Mahalan ongkir daripada barang,dpt diskon sama aj kyk gk pake diskon,beda sama sebelah, murahan sebelah 50%",Gojek
Telat bayar payleter 1 hari denda nya 50.000 lebih dari pemerasan,Gojek
"Aplikasi ini membantu,tetapi sayang MAHAL",Gojek
Good 👍!,Gojek
Baik,Gojek
oke,Gojek
Sangat membantu,Gojek
Ongkir mahal draver nya di bayar murah,Gojek
"Harga menu di app sama di resto selisihnya jauh bnget gila,plus ongkirnya yg terkadang gak masuk akal,bisa 2x lipat harga makanan",Gojek
"kaga bisa kembali lagi gopay nya, padahal belom dipake sama sekali gojek plus nya, kata nya diskon 10rb tpi pas dipencet cuma diskon 500perak",Gojek
🙏🙏🙏 terimakasih Gojek,Gojek
------------PARAH-----------,Gojek
Bagus... banyakin promo ya,Gojek
GoFood selalu sulit dapet driver padahal area nya sangat mudah dijangkau oleh ojek online. Sudah menunggu waktu yang sangat lama ( 1jam lebih) ujung²nya justru nihil driver,Gojek
Mantul Cepat,Gojek
ya membantu,Gojek
Sangat membanti,Gojek
"Sengaja bintang 5,ni gojek lama"" lemot amat ,chat driver ceklis terus tau"" sampe,mau tracking map malah lemot ga jalan""",Gojek
baik sekaaliiiiiiiiiiiii👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,Gojek
Pas,Gojek
Ok.senang berjalan bersmaa gojeg,Gojek
Tingkatkan lagi,Gojek
"Pengalaman dalam menggunakan go food sangat buruk, nyari yang terdekat malah dikasih harga 2 kali lipat",Gojek
"Aplikasinyaa berjalan lancarr, cuma jarang kasih aku voucher gofood ): , tp gapapa ttp bintang 5.",Gojek
Titik lokasi tdk akurat. bikin bertengkar dgn sopir. perbaiki dong akurasi lokasinya,Gojek
"Posisi driver selalu jauh,terlalu lama menunggu dan kasihan drivernya Karena jemput terlalu jauh driver sering mnta cancel jadinya berkali kali mesan,kenapa selalu kasih ke driver yg jauh padahal yg dekat juga banyak",Gojek
🫰🏻,Gojek
The best lah para drivers Gojek 👍🏻👍🏻👍🏻👍🏻,Gojek
"Tarif mahaaal.. Potongan buat driver 30% lebih.. Kasian woi sama drivernya, mereka yang kerja si gojek yang nguntungin kayak zaman kolonial aja.",Gojek
"Masa sih penyelesaian ny ngg profesional bngt padahal gw gk sengaja pesen makanan dan blom dapet voucher, eh pas gw mau batalin, ngg bisa padahal belum ada 1 menit pesenan itu dibuat eh malah g bisa dibatalin , coba tolong ya ini di perbaiki, padahal belum ada semenit saya pesan tapi g bisa dibatalin karna g sengaja pesan ,",Gojek
mau login di hp orang daeurat susah amat,Gojek
Anjirlahhh pesen gofood pake pengiriman ekonomis udah nunggu sejam malah cancel ga dpt driver. Hapus ajalah itu layanan ga guna anjir.,Gojek
Sangat membantu,Gojek
Sangat gampang sekali,Gojek
Mantapp,Gojek
Ok,Gojek
saya setuju gojek sebagai tranpot,Gojek
gojek terbaik,Gojek
Luar biasa,Gojek
"Utamakan driver langsung jalan, jika siap ambil jika tidak abaikan, jangan buat pelanggan menunggu terlalu lama di akhir waktu, menyebalkan rasanya.",Gojek
Keren,Gojek
Sangat membantu,Gojek
"Dulu gojek bagus, paling jadi alternatif 1, karena paling murah dan paling bisa membantu jika lapar mw pesen makanan dan mw pulang kuliah, karena ongkosnya murah. Sekarang pesen makanan digojek aja harga makanan 20rb biaya penanganan dan ongkirnya aja sudh melebihi dari harga makanannya 😏",Gojek
Andalan membantu kehidupan yg serba riweh,Gojek
Diskon nya dikit bgt padah udh langganan pake gojek saran aja kalo pengguna langganan dikasih diskon,Gojek
susah cari driver d wilayahku,Gojek
Sudah pesan tp di batalin... gak niat kerja...,Gojek
Okeee,Gojek
Sangat membantu,Gojek
ok,Gojek
"sotonya enak,sukses dan lancar slalu ya pak/buk",Gojek
Ok,Gojek
Driver pada sengaja ga jalan biar kita yg cancel..,Gojek
Aplikasi yg sangat membantu untuk pergi tanpa harus ribet,Gojek
Harus ada pelatihan dan edukasi untuk para driver nya,Gojek
"Aplikasi satu untuk semua jenis produk pembayaran, transportasi dan lain sebagainya",Gojek
Butut kasih denda g ngotak sehari doang lupa bayar dendanya 50k. Mau pada ngebet naik haji ya lu. Tdinya mau langganan gojek plus lgi tpi haroream. Mening boikot sekalian,Gojek
Ok,Gojek
"Aplikasi sekarang ini makin jelek banget, gofood jarang banget ada promo malah promo nya harus pake jenius dll terus klo pesen gocar itu sekarang makin susah karna ada zonasi jd klo mau pergi jarak jauh susah dapet nya apalagi saya suka dinas ke daerah dan itu susah banget dapet gocar untuk kebandara Tolong dong aplikasinya konsisten seperti yg lama jd mempermudah pelanggan, yg sekarang malah mempersulit pelanggan",Gojek
driver ok semua.,Gojek
Lebih percaya ke gojek Mantap,Gojek
Bagussss!!!,Gojek
Cukup menyenangkan,Gojek
Punya tagihan 24k digopaylatter karena lupa bayar telat 1 hari dan denda 50k?? STRESSS!!! Shoppe aja telat sebulan denda cuma 15k🤣,Gojek
pengemudi lama dapet,Gojek
Sangat membantu masyarakat,Gojek
Terimakasih go jek,Gojek
"Bagus, segala sesuatu lebih mudah dengan adanya apl ini. Kedepannya mungkin akan lebih canggih dan dipermudah",Gojek
"Lemot bgt, pdhl udh gonta ganti jaringan smpe pake wifi klo udh mau pesen langsung ngelag abistu di spay later kepotong padahal blum dapet orderan",Gojek
Go-Jek ok,Gojek
memudahkan dan banyak promo👍,Gojek
Sangat bermanfaat,Gojek
Lebih baik lg yaa,Gojek
😘,Gojek
Ramah,Gojek
Ok banget,Gojek
mantap,Gojek
"kasi tau tuk para driver gojek motor karna seenaknya cancel dn oper2 orderan,mentang2 ga ada suspend slalu batalin,kalo emang ga mau ambil jgn diterima tp dibatalin gitu aja, sebaiknya diberlakukan suspend kyk aplikasi sebelah,biar bs menghargai customer",Gojek
siip lah,Gojek
Pelayanan bagus,Gojek
Sangat memudahkan,Gojek
"Terlalu besar ngambil riba nya,, kasian orang miskin, yang mau makan harus ngutang dulu untuk makan, pas telat sehari denda nya 50 rb, seperti harga makanan, boleh ambil bunga, tapi jangan terlalu besar,, kita yang orang ga punya terlalu keberatan,, puguhan ada aplikasi gojek bisa membantu untuk orang yang lagi ga punya uang, bisa ngutang, tapi bunga nya Masya Alloh gede bener, terlalu riba,, masukkan saya jgn terlalu besar ngambil bunganya,",Gojek
Banyakin promo nya dong terutama dgn gomart gofood juga nya soal aku mageran 😌,Gojek
pengiriman cepat ...sudah tau lokasi,Gojek
mantap moga aku bruntung,Gojek
Not bad,Gojek
Pelayanan baik & ramah,Gojek
sangat membantu saat tidak tahu jalan ke alamat yg di tuju,Gojek
Pelit Voucher,Gojek
"Enak, saya baru pertama kali instal lasung dikasih diskon 🙏😁",Gojek
Bagus sekali,Gojek
lemot kak,Gojek
"Gojek plushny ,malah promonya di harga tinggi semua, padahal gojek yg biasa promonya malah lebih ramah dikantong , jadi ngyesel",Gojek
bagusss,Gojek
Cepat praktiss,Gojek
"pelit promo pake aturan bla bla bla dan itu pun promonya ga seberapa, pdahal saya uda sering beli disini. kecewa",Gojek
Pelit promo,Gojek
⭐⭐⭐⭐⭐👍🏻👍🏻🙏🏻,Gojek
Sebetul nya gojek sangat membantu tpi masih banyak driver yang ........!!! Walaupun tidak semua. Terimakasih gojek untuk terakhir kali ny 🙏 kapok saya,Gojek
The best,Gojek
Sangat buruk oreder go shop arep pik2 gk ada yg mw nerima driver nyah,Gojek
Uninstall 👎🏼,Gojek
suka dengan pelayanan driver yg ramah & sopan,Gojek
Top Banget.. Tingkat kan kinerja terbaik nya.. Dan selalu perbanyak Promo...,Gojek
Kalau bisa walau sudah ke antar masih bisa ngasih tip...karena kadang kita lupa...tolong diperhatikan..terima kasih.. Terima kasih gojek saran saya yg diatas sudah bisa diaplikasikan🙏..jadi bisa ngasih tip walau barang sudah diantar...,Gojek
Aman dan nyaman,Gojek
"Ketidaknyamannya saya pake aplikasi ini. Mengecewakan. Orderan saya di anggap enteng, tapi yang bikin aku kecewa yang menunggu orderan saya anak"" saya sampe berjam"" posisi stay saya lagi di rantauan.",Gojek
Puwas dan Yaman untuk semuwanya,Gojek
👍,Gojek
👍👍👍,Gojek
"Bayar tagihan di Gopay Later ada keterangan minimum pembayaran, sudah di bayarkan, kenapa saya ditagih lagi sama DC Gopay? Itu sudah saya bayar 2 kali seharusnya tidak ada lagi kejadian seperti ini. Malah main kasih denda aja ke nasabah. Kalau saya masih di tagih denda 5 hari ke depan, saya akan ke kantor Gojek buat minta penjelasan. Tidak perlu buat kirim email atau wa pengaduan. Gak ada yg respon / bisa dihubungi juga.",Gojek
Kenapa sekarang gak bisa kirim foto dari galeri?kecewa banget..padahal itu fitur buat bantu driver nemuin tempat kita,Gojek
Sangat menyenangkan,Gojek
"Kebanyakan notifikasi gak penting, auto uninstall",Gojek
Kenapa denda mahal sekali..udah kayak rentenir. Pdhl ga ada 100rb pinjaman tapi ttp denda 50rb..,Gojek
Driver ojol terlalu sering bertanya hal hal pribadi,Gojek
👍🏻👍🏻👍🏻👍🏻👍🏻,Gojek
Alhamdulilah bpk tukang gojek sangat sopan & kenyamanan keselamatan juga di jaga dengan baik terima kasih bpk gojek,Gojek
Sangat menyenangkan,Gojek
Aku biasa pake aplikasi ini dr 2018.. bulan ini pke payleter cuma 48rb an ..aku telat 1 hari masa denda 50rb..terus denda nya tuh 50rb perhari..klo telat 2hari berarti 100rb..harusnya jngn gtu da ga semua orang gajian akhir bulan ..batasin kek sampe tgl 5.. perasaan ga pernah telat bayar. .,Gojek
Bagus dan berguna disaat yang tepat,Gojek
Gojek LG hemat dan efiensi.,Gojek
"-Kebanyakan update -Banyak dikenakan biaya pelayanan ini dan itu -Persiapan waktu utk persiapan makanan di gofood terutama warung nya lama bisa sampe 1 jam -Estimasi waktu pengiriman jg lama -Kenapa semakin kesini, semakin mahal? -dari pada keseringan update, mgkin isa d tambahkan penilaian utk driver yg membatal kn orderan konsumen",Gojek
Mantap,Gojek
Terbaik,Gojek
"Pesen Gocar berapa kali batal batal teruss , pada kaga mau cari duit apa gimna sih ......",Gojek
"Sangat terbantu dengan adanya aplikasi Gojek.. Mau apa aja, kemana aja, tinggal KLIK.. 😀👍",Gojek
Selalu terbaik,Gojek
Membantu sekali,Gojek
mau belanja lewat goshop aja dipersulit.gojek goblook ngeselin👎👎👎👎👎,Gojek
Pengamanan akun kurang,Gojek
"Pembayaran lancar, sesuai tanggal gk pernah telat, tapi transaksi slalu di bekukan.",Gojek
Terbaikkkkk,Gojek
"Selalu memenuhi kebutuhan pengguna,sukses terus GOJEK",Gojek
"Promo sepi vocer sepi ga seperti dulu, udh mau bangkrut ya?",Gojek
Bagus,Gojek
"Bagus, membantu, tapi aplikasinya terlalu banyak iklan, agak mengganggu",Gojek
Tagihan gopay later telat 1 jam di denda 50.000 ga ngotak bgt gausah dipake,Gojek
Mantap,Gojek
Cintai produk dalam negri,Gojek
"Otw uninstall gojek, promo gofood dan kebijakan terkait harga dengan adanya pilihan harga ekonomis tidak rata pada semua akun",Gojek
"Gw pesen gofood sejam lebih gak nyampe nyampe, nahan laper sampe ketiduran",Gojek
"Saya kecewa sekali pakai gofood kalo ini tolong lah tutup aja resto yang gak komit tu telat masak 20 menit okelah ini hapir 2 jam telat nyiapin makan alasan orderan banyak kita custemer dan mungkin juga driver juga dirugiin.. ini kita beli karna lapar bukan main main ya. Mending lu tutup apk dah, ini terakhirlah paki gofood. Resto gak komit masih ajq diizinin buka. Lihat tuh apk sebelah gimana pelayananya",Gojek
Masak Pesan GoFood 3 jam,Gojek
"Beli gojek plus 3bulan. Ga berguna awoakwoakwok. Diskon ongkir gojek plus 10rb, tapi Handling & delivery fee nya 18k awoakwoakwok aplikasi kapitalis.",Gojek
gilak ni apps bantu bgt makasi mimin,Gojek
Good job,Gojek
Mantap,Gojek
Bagus,Gojek
mantap,Gojek
"Saya selalu bayar gopayletter,, tetapi gopayletter saya di blok , aneh",Gojek
"Membantu segalanya, dari perjalanan urgen, makanan sampe barang yg harus buru"" D antar",Gojek
"Gopay later tolong di perbaiki lagi. Padahal yang kasi penawaran cicilan sampe 3 kali situ , akun gopaylaternya langsung di bekukan. Aneh.. Itu tandanya kita tidak diperbolehkan utang. Baguslah kalau begitu",Gojek
terimakasih,Gojek
baguss,Gojek
